TransactionKey,TransactionId,TransactionTs,DateKey,TimeOfDay,CustomerKey,AccountKey,CardKey,MerchantKey,ChannelKey,CurrencyKey,TransactionType,Amount,CurrencyCode,AmountUsd,Status,FraudScore,IsFraud,MerchantCountry,MerchantLatitude,MerchantLongitude,IsInternational
2695,TXN00002695,2026-03-07T16:18:58Z,20260307,16:18:58,194,378,194,20,1,3,Purchase,260.59,GBP,330.95,Approved,0.29,0,Japan,35.6655,139.73,0
2696,TXN00002696,2026-06-19T07:40:42Z,20260619,07:40:42,169,329,170,6,6,1,Wire,57252.28,USD,57252.28,Approved,0.331,0,USA,37.7749,-122.4194,1
2697,TXN00002697,2026-06-18T15:27:04Z,20260618,15:27:04,185,361,184,25,8,3,Purchase,504.83,GBP,641.13,Approved,0.267,0,China,22.5431,114.0579,1
2698,TXN00002698,2025-12-24T02:32:38Z,20251224,02:32:38,94,183,86,3,7,4,Direct Debit,422.15,INR,5.07,Approved,0.144,0,USA,29.7604,-95.3698,0
2699,TXN00002699,2026-03-15T14:33:19Z,20260315,14:33:19,28,63,33,16,4,6,Transfer,43.95,AED,11.87,Approved,0.296,0,India,12.9716,77.5946,0
2700,TXN00002700,2025-08-12T05:53:26Z,20250812,05:53:26,187,366,186,20,4,7,Transfer,284.67,SGD,210.66,Approved,0.168,0,Japan,35.6655,139.73,0
2701,TXN00002701,2026-06-19T10:09:12Z,20260619,10:09:12,179,350,179,25,3,2,Purchase,339.68,EUR,370.25,Approved,0.522,0,China,22.5431,114.0579,1
2702,TXN00002702,2025-12-30T07:22:46Z,20251230,07:22:46,139,265,128,16,3,1,Purchase,69.9,USD,69.9,Approved,0.219,0,India,12.9716,77.5946,0
2703,TXN00002703,2026-05-08T04:09:23Z,20260508,04:09:23,2,3,2,15,3,4,Purchase,608.4,INR,7.3,Approved,0.175,0,UAE,25.1972,55.2796,0
2704,TXN00002704,2026-06-19T21:37:03Z,20260619,21:37:03,52,104,49,22,4,6,Transfer,83.97,AED,22.67,Approved,0.594,0,Nigeria,6.5244,3.3792,1
2705,TXN00002705,2025-04-30T05:09:59Z,20250430,05:09:59,77,155,72,9,7,7,Direct Debit,694.09,SGD,513.63,Approved,0.268,0,UK,51.47,-0.4543,0
2706,TXN00002706,2026-06-08T16:20:56Z,20260608,16:20:56,75,150,69,19,4,4,Transfer,490.27,INR,5.88,Approved,0.251,0,Singapore,1.2966,103.7764,0
2707,TXN00002707,2025-03-31T16:57:01Z,20250331,16:57:01,168,327,169,21,1,1,Purchase,409.58,USD,409.58,Approved,0.428,0,Malta,35.8989,14.5146,1
2708,TXN00002708,2025-10-26T13:53:28Z,20251026,13:53:28,188,367,187,12,2,3,Withdrawal,200,GBP,254.0,Approved,0.194,0,France,48.8566,2.3522,1
2709,TXN00002709,2026-06-18T14:48:01Z,20260618,14:48:01,170,331,172,17,7,3,Direct Debit,137.24,GBP,174.29,Approved,0.074,0,India,19.076,72.8777,0
2710,TXN00002710,2026-06-18T16:07:30Z,20260618,16:07:30,120,229,110,16,4,4,Transfer,343.91,INR,4.13,Approved,0.242,0,India,12.9716,77.5946,0
2711,TXN00002711,2025-12-28T21:13:23Z,20251228,21:13:23,160,308,155,22,8,2,Purchase,438.2,EUR,477.64,Approved,0.456,0,Nigeria,6.5244,3.3792,1
2712,TXN00002712,2026-06-19T08:53:26Z,20260619,08:53:26,4,10,6,12,3,7,Purchase,493.38,SGD,365.1,Approved,0.265,0,France,48.8566,2.3522,0
2713,TXN00002713,2025-09-09T16:49:16Z,20250909,16:49:16,199,388,200,14,1,3,Purchase,1772.41,GBP,2250.96,Approved,0.216,0,UAE,25.2532,55.3657,0
2714,TXN00002714,2025-08-08T02:14:13Z,20250808,02:14:13,166,322,164,12,7,1,Direct Debit,643.84,USD,643.84,Approved,0.151,0,France,48.8566,2.3522,0
2715,TXN00002715,2025-04-03T03:12:51Z,20250403,03:12:51,156,299,148,20,4,6,Transfer,471.81,AED,127.39,Approved,0.14,0,Japan,35.6655,139.73,0
2716,TXN00002716,2026-06-19T11:36:36Z,20260619,11:36:36,50,101,48,13,3,2,Purchase,858.96,EUR,936.27,Approved,0.275,0,Germany,50.0379,8.5622,1
2717,TXN00002717,2025-12-12T12:32:33Z,20251212,12:32:33,172,335,174,17,5,2,Transfer,151.19,EUR,164.8,Approved,0.187,0,India,19.076,72.8777,0
2718,TXN00002718,2025-11-06T00:05:00Z,20251106,00:05:00,2,3,2,15,6,4,Wire,25763.35,INR,309.16,Approved,0.288,0,UAE,25.1972,55.2796,0
2719,TXN00002719,2026-04-21T15:28:22Z,20260421,15:28:22,133,254,121,1,8,4,Purchase,100.65,INR,1.21,Approved,0.257,0,USA,47.6062,-122.3321,0
2720,TXN00002720,2026-06-19T01:56:25Z,20260619,01:56:25,55,111,53,3,7,1,Direct Debit,230.7,USD,230.7,Approved,0.204,0,USA,29.7604,-95.3698,0
2721,TXN00002721,2026-06-19T22:27:51Z,20260619,22:27:51,43,88,44,15,5,6,Transfer,177.06,AED,47.81,Declined,0.177,0,UAE,25.1972,55.2796,1
2722,TXN00002722,2025-08-18T11:05:10Z,20250818,11:05:10,2,3,2,14,2,4,Withdrawal,100,INR,1.2,Approved,0.281,0,UAE,25.2532,55.3657,0
2723,TXN00002723,2026-05-31T17:00:48Z,20260531,17:00:48,193,376,192,24,4,7,Transfer,800.09,SGD,592.07,Approved,0.356,0,Switzerland,46.2044,6.1432,1
2724,TXN00002724,2025-04-11T09:12:03Z,20250411,09:12:03,155,298,147,20,8,3,Purchase,411.05,GBP,522.03,Approved,0.121,0,Japan,35.6655,139.73,0
2725,TXN00002725,2026-05-04T05:35:22Z,20260504,05:35:22,201,391,202,7,4,2,Transfer,193.04,EUR,210.41,Approved,0.266,0,USA,37.2266,-121.9747,0
2726,TXN00002726,2025-02-07T13:29:10Z,20250207,13:29:10,153,294,144,13,1,3,Purchase,3454.73,GBP,4387.51,Approved,0.298,0,Germany,50.0379,8.5622,0
2727,TXN00002727,2025-10-28T08:51:12Z,20251028,08:51:12,68,137,66,9,4,3,Transfer,2349.04,GBP,2983.28,Approved,0.349,0,UK,51.47,-0.4543,0
2728,TXN00002728,2025-10-08T14:42:48Z,20251008,14:42:48,28,64,34,17,6,4,Wire,55225.86,INR,662.71,Approved,0.115,0,India,19.076,72.8777,0
2729,TXN00002729,2025-10-26T04:44:06Z,20251026,04:44:06,192,373,190,4,8,6,Purchase,634.93,AED,171.43,Approved,0.08,0,USA,47.581,-122.336,0
2730,TXN00002730,2025-03-04T15:03:02Z,20250304,15:03:02,208,404,210,12,6,2,Wire,24611.67,EUR,26826.72,Approved,0.289,0,France,48.8566,2.3522,0
2731,TXN00002731,2026-06-18T22:45:13Z,20260618,22:45:13,218,425,221,3,5,3,Transfer,175.33,GBP,222.67,Approved,0.157,0,USA,29.7604,-95.3698,0
2732,TXN00002732,2026-06-19T17:42:47Z,20260619,17:42:47,146,279,136,14,6,2,Wire,12419.88,EUR,13537.67,Approved,0.438,0,UAE,25.2532,55.3657,0
2733,TXN00002733,2026-06-19T18:52:41Z,20260619,18:52:41,142,270,130,18,2,1,Withdrawal,60,USD,60.0,Approved,0.217,0,Singapore,1.3644,103.9915,0
2734,TXN00002734,2025-08-25T23:27:46Z,20250825,23:27:46,120,229,110,16,5,4,Transfer,140.91,INR,1.69,Approved,0.197,0,India,12.9716,77.5946,0
2735,TXN00002735,2025-03-22T19:05:43Z,20250322,19:05:43,26,61,32,3,7,6,Direct Debit,78.8,AED,21.28,Declined,0.158,0,USA,29.7604,-95.3698,0
2736,TXN00002736,2026-06-18T18:09:45Z,20260618,18:09:45,207,403,209,18,6,6,Wire,47636.1,AED,12861.75,Approved,0.606,0,Singapore,1.3644,103.9915,1
2737,TXN00002737,2025-02-07T13:59:21Z,20250207,13:59:21,154,296,145,10,1,3,Purchase,83.21,GBP,105.68,Approved,0.143,0,UK,51.5074,-0.1278,1
2738,TXN00002738,2026-06-20T02:27:34Z,20260620,02:27:34,215,418,217,4,7,3,Direct Debit,337.09,GBP,428.1,Approved,0.097,0,USA,47.581,-122.336,0
2739,TXN00002739,2026-02-08T12:21:54Z,20260208,12:21:54,158,303,151,20,8,1,Purchase,72.43,USD,72.43,Approved,0.277,0,Japan,35.6655,139.73,0
2740,TXN00002740,2026-06-19T14:34:11Z,20260619,14:34:11,205,400,208,16,8,2,Purchase,592.65,EUR,645.99,Approved,0.183,0,India,12.9716,77.5946,0
2741,TXN00002741,2026-04-09T02:47:17Z,20260409,02:47:17,160,307,154,12,2,7,Withdrawal,500,SGD,370.0,Approved,0.24,0,France,48.8566,2.3522,0
2742,TXN00002742,2025-09-30T11:42:20Z,20250930,11:42:20,25,57,31,19,4,1,Transfer,270.01,USD,270.01,Approved,0.216,0,Singapore,1.2966,103.7764,1
2743,TXN00002743,2025-05-31T23:58:16Z,20250531,23:58:16,15,38,20,5,1,3,Purchase,398.27,GBP,505.8,Approved,0.1,0,USA,37.3318,-122.0312,0
2744,TXN00002744,2025-04-10T16:48:45Z,20250410,16:48:45,185,361,184,16,1,3,Purchase,597.29,GBP,758.56,Approved,0.255,0,India,12.9716,77.5946,1
2745,TXN00002745,2026-06-18T16:57:56Z,20260618,16:57:56,58,117,57,9,3,7,Purchase,1303.38,SGD,964.5,Approved,0.33,0,UK,51.47,-0.4543,0
2746,TXN00002746,2026-06-19T16:41:23Z,20260619,16:41:23,8,19,11,16,4,7,Transfer,567.82,SGD,420.19,Approved,0.16,0,India,12.9716,77.5946,1
2747,TXN00002747,2025-05-08T22:24:47Z,20250508,22:24:47,151,289,143,20,7,6,Direct Debit,168.66,AED,45.54,Approved,0.086,0,Japan,35.6655,139.73,0
2748,TXN00002748,2026-06-19T22:47:50Z,20260619,22:47:50,118,226,107,16,1,7,Purchase,646.56,SGD,478.45,Approved,0.202,0,India,12.9716,77.5946,0
2749,TXN00002749,2025-07-20T00:46:45Z,20250720,00:46:45,91,176,82,16,2,1,Withdrawal,300,USD,300.0,Approved,0.229,0,India,12.9716,77.5946,0
2750,TXN00002750,2026-06-20T06:02:19Z,20260620,06:02:19,26,61,32,20,4,6,Transfer,549.07,AED,148.25,Approved,0.348,0,Japan,35.6655,139.73,1
2751,TXN00002751,2026-06-19T09:59:29Z,20260619,09:59:29,157,302,150,3,3,3,Purchase,146.87,GBP,186.52,Approved,0.342,0,USA,29.7604,-95.3698,0
2752,TXN00002752,2025-07-19T03:22:05Z,20250719,03:22:05,151,289,143,23,1,6,Purchase,253.94,AED,68.56,Approved,0.269,0,Costa Rica,9.9281,-84.0907,1
2753,TXN00002753,2026-05-11T21:42:59Z,20260511,21:42:59,81,160,74,13,1,1,Purchase,441.71,USD,441.71,Approved,0.274,0,Germany,50.0379,8.5622,0
2754,TXN00002754,2026-06-13T22:16:53Z,20260613,22:16:53,144,275,133,25,7,7,Direct Debit,70.68,SGD,52.3,Approved,0.404,0,China,22.5431,114.0579,1
2755,TXN00002755,2026-06-19T17:25:25Z,20260619,17:25:25,193,376,192,23,1,7,Purchase,52.69,SGD,38.99,Approved,0.379,0,Costa Rica,9.9281,-84.0907,1
2756,TXN00002756,2026-06-18T19:49:07Z,20260618,19:49:07,215,417,216,6,5,7,Transfer,174.29,SGD,128.97,Approved,0.215,0,USA,37.7749,-122.4194,0
2757,TXN00002757,2026-06-09T12:36:06Z,20260609,12:36:06,159,304,152,18,1,1,Purchase,2963.09,USD,2963.09,Approved,0.208,0,Singapore,1.3644,103.9915,0
2758,TXN00002758,2025-04-11T11:24:44Z,20250411,11:24:44,58,117,57,9,1,7,Purchase,2625.72,SGD,1943.03,Approved,0.168,0,UK,51.47,-0.4543,0
2759,TXN00002759,2025-01-23T11:23:04Z,20250123,11:23:04,4,9,5,12,6,2,Wire,54600.51,EUR,59514.56,Approved,0.164,0,France,48.8566,2.3522,0
2760,TXN00002760,2025-02-16T09:59:41Z,20250216,09:59:41,146,280,137,15,8,2,Purchase,394.71,EUR,430.23,Approved,0.253,0,UAE,25.1972,55.2796,0
2761,TXN00002761,2026-06-20T05:01:46Z,20260620,05:01:46,112,215,101,7,8,1,Purchase,83.76,USD,83.76,Approved,0.248,0,USA,37.2266,-121.9747,0
2762,TXN00002762,2025-05-11T13:45:00Z,20250511,13:45:00,91,176,82,22,3,1,Purchase,254.27,USD,254.27,Approved,0.879,1,Nigeria,6.5244,3.3792,1
2763,TXN00002763,2025-04-24T22:59:58Z,20250424,22:59:58,113,217,103,10,1,3,Purchase,389.51,GBP,494.68,Approved,0.057,0,UK,51.5074,-0.1278,1
2764,TXN00002764,2025-04-18T13:14:21Z,20250418,13:14:21,159,305,153,18,8,6,Purchase,1771.25,AED,478.24,Approved,0.173,0,Singapore,1.3644,103.9915,0
2765,TXN00002765,2025-01-03T08:45:00Z,20250103,08:45:00,83,164,76,17,3,6,Purchase,534.92,AED,144.43,Approved,0.193,0,India,19.076,72.8777,0
2766,TXN00002766,2026-06-20T01:15:30Z,20260620,01:15:30,91,177,83,16,5,2,Transfer,223.77,EUR,243.91,Approved,0.226,0,India,12.9716,77.5946,0
2767,TXN00002767,2026-06-17T23:10:52Z,20260617,23:10:52,144,276,134,2,5,3,Transfer,296.39,GBP,376.42,Approved,0.06,0,USA,36.3729,-94.2088,0
2768,TXN00002768,2026-06-20T01:03:47Z,20260620,01:03:47,3,5,3,11,4,2,Transfer,132.69,EUR,144.63,Approved,0.115,0,Spain,40.4168,-3.7038,1
2769,TXN00002769,2025-09-02T23:21:22Z,20250902,23:21:22,115,220,106,4,6,3,Wire,18357.07,GBP,23313.48,Approved,0.116,0,USA,47.581,-122.336,0
2770,TXN00002770,2026-03-14T12:18:37Z,20260314,12:18:37,2,3,2,19,3,4,Purchase,178.98,INR,2.15,Approved,0.225,0,Singapore,1.2966,103.7764,1
2771,TXN00002771,2025-11-15T05:17:38Z,20251115,05:17:38,179,350,179,18,5,2,Transfer,3903.48,EUR,4254.79,Approved,0.317,0,Singapore,1.3644,103.9915,1
2772,TXN00002772,2026-01-16T14:44:22Z,20260116,14:44:22,173,337,175,3,8,4,Purchase,449.21,INR,5.39,Approved,0.127,0,USA,29.7604,-95.3698,0
2773,TXN00002773,2026-06-20T03:38:38Z,20260620,03:38:38,120,229,110,17,4,4,Transfer,406.27,INR,4.88,Approved,0.184,0,India,19.076,72.8777,0
2774,TXN00002774,2026-04-16T17:35:09Z,20260416,17:35:09,142,269,129,22,1,4,Purchase,370.19,INR,4.44,Approved,0.307,0,Nigeria,6.5244,3.3792,1
2775,TXN00002775,2025-09-24T11:02:09Z,20250924,11:02:09,130,249,119,6,4,2,Transfer,329.54,EUR,359.2,Approved,0.199,0,USA,37.7749,-122.4194,0
2776,TXN00002776,2025-09-22T02:40:04Z,20250922,02:40:04,220,429,222,7,7,3,Direct Debit,499.64,GBP,634.54,Approved,0.137,0,USA,37.2266,-121.9747,1
2777,TXN00002777,2026-01-17T17:04:34Z,20260117,17:04:34,193,376,192,10,3,7,Purchase,487.11,SGD,360.46,Approved,0.084,0,UK,51.5074,-0.1278,0
2778,TXN00002778,2026-04-26T23:41:15Z,20260426,23:41:15,131,250,120,4,1,6,Purchase,166.64,AED,44.99,Approved,0.104,0,USA,47.581,-122.336,0
2779,TXN00002779,2025-05-17T18:17:19Z,20250517,18:17:19,133,254,121,15,1,4,Purchase,260.27,INR,3.12,Approved,0.217,0,UAE,25.1972,55.2796,1
2780,TXN00002780,2025-05-01T01:38:22Z,20250501,01:38:22,28,63,33,17,5,6,Transfer,55.05,AED,14.86,Approved,0.2,0,India,19.076,72.8777,0
2781,TXN00002781,2026-01-08T05:55:17Z,20260108,05:55:17,15,37,19,4,7,4,Direct Debit,70.36,INR,0.84,Approved,0.21,0,USA,47.581,-122.336,0
2782,TXN00002782,2026-04-05T11:49:08Z,20260405,11:49:08,168,327,169,10,8,1,Purchase,463.87,USD,463.87,Approved,0.241,0,UK,51.5074,-0.1278,1
2783,TXN00002783,2025-12-29T17:22:07Z,20251229,17:22:07,1,1,1,13,1,2,Purchase,508.11,EUR,553.84,Approved,0.384,0,Germany,50.0379,8.5622,1
2784,TXN00002784,2025-03-11T09:44:56Z,20250311,09:44:56,109,209,98,23,6,4,Wire,28489.61,INR,341.88,Approved,0.712,0,Costa Rica,9.9281,-84.0907,1
2785,TXN00002785,2025-01-03T14:10:04Z,20250103,14:10:04,217,421,218,8,4,6,Transfer,3471.13,AED,937.21,Approved,0.335,0,USA,38.9847,-77.0947,1
2786,TXN00002786,2026-02-10T15:07:05Z,20260210,15:07:05,164,317,160,14,8,6,Purchase,3195.02,AED,862.66,Approved,0.264,0,UAE,25.2532,55.3657,0
2787,TXN00002787,2025-11-01T18:15:22Z,20251101,18:15:22,85,166,78,18,6,2,Wire,42509.43,EUR,46335.28,Approved,0.628,0,Singapore,1.3644,103.9915,1
2788,TXN00002788,2025-05-02T07:21:04Z,20250502,07:21:04,145,277,135,18,8,1,Purchase,3991.08,USD,3991.08,Approved,0.336,0,Singapore,1.3644,103.9915,0
2789,TXN00002789,2026-06-19T09:19:22Z,20260619,09:19:22,155,298,147,20,8,3,Purchase,298.8,GBP,379.48,Approved,0.275,0,Japan,35.6655,139.73,0
2790,TXN00002790,2026-06-19T14:59:41Z,20260619,14:59:41,157,302,150,3,4,3,Transfer,112.13,GBP,142.41,Approved,0.17,0,USA,29.7604,-95.3698,0
2791,TXN00002791,2026-06-20T09:01:04Z,20260620,09:01:04,121,234,113,20,5,1,Transfer,637.44,USD,637.44,Approved,0.269,0,Japan,35.6655,139.73,0
2792,TXN00002792,2025-05-06T10:34:20Z,20250506,10:34:20,57,116,56,19,8,4,Purchase,471.09,INR,5.65,Approved,0.159,0,Singapore,1.2966,103.7764,0
2793,TXN00002793,2026-06-19T06:40:38Z,20260619,06:40:38,111,213,99,20,6,6,Wire,40824.3,AED,11022.56,Approved,0.348,0,Japan,35.6655,139.73,0
2794,TXN00002794,2026-06-18T19:58:40Z,20260618,19:58:40,217,423,219,6,2,4,Withdrawal,500,INR,6.0,Approved,0.222,0,USA,37.7749,-122.4194,1
2795,TXN00002795,2026-01-04T10:12:59Z,20260104,10:12:59,217,424,220,16,3,1,Purchase,362.92,USD,362.92,Approved,0.259,0,India,12.9716,77.5946,1
2796,TXN00002796,2026-01-02T02:54:21Z,20260102,02:54:21,160,307,154,10,4,7,Transfer,470.36,SGD,348.07,Approved,0.146,0,UK,51.5074,-0.1278,1
2797,TXN00002797,2025-04-01T19:55:02Z,20250401,19:55:02,42,86,43,7,7,6,Direct Debit,24.97,AED,6.74,Approved,0.102,0,USA,37.2266,-121.9747,0
2798,TXN00002798,2026-06-19T22:46:08Z,20260619,22:46:08,54,109,52,6,5,6,Transfer,340.6,AED,91.96,Approved,0.286,0,USA,37.7749,-122.4194,0
2799,TXN00002799,2026-04-08T08:58:04Z,20260408,08:58:04,24,55,29,20,7,6,Direct Debit,628.6,AED,169.72,Approved,0.124,0,Japan,35.6655,139.73,0
2800,TXN00002800,2025-12-17T22:33:23Z,20251217,22:33:23,131,250,120,1,8,6,Purchase,202.28,AED,54.62,Approved,0.206,0,USA,47.6062,-122.3321,0
2801,TXN00002801,2025-12-04T10:32:43Z,20251204,10:32:43,164,318,161,15,2,2,Withdrawal,300,EUR,327.0,Approved,0.173,0,UAE,25.1972,55.2796,0
2802,TXN00002802,2025-04-15T08:56:09Z,20250415,08:56:09,204,399,207,13,5,6,Transfer,2188.56,AED,590.91,Approved,0.328,0,Germany,50.0379,8.5622,0
2803,TXN00002803,2026-06-19T06:08:12Z,20260619,06:08:12,53,105,50,9,6,1,Wire,30098.38,USD,30098.38,Approved,0.476,0,UK,51.47,-0.4543,0
2804,TXN00002804,2025-09-07T03:16:00Z,20250907,03:16:00,154,297,146,14,6,4,Wire,5706.3,INR,68.48,Approved,0.503,0,UAE,25.2532,55.3657,1
2805,TXN00002805,2025-03-12T20:55:34Z,20250312,20:55:34,15,37,19,18,4,4,Transfer,274.42,INR,3.29,Approved,0.372,0,Singapore,1.3644,103.9915,1
2806,TXN00002806,2026-06-19T04:31:02Z,20260619,04:31:02,201,391,202,1,3,2,Purchase,443.01,EUR,482.88,Approved,0.248,0,USA,47.6062,-122.3321,0
2807,TXN00002807,2026-05-28T02:05:16Z,20260528,02:05:16,6,15,9,18,2,1,Withdrawal,100,USD,100.0,Approved,0.269,0,Singapore,1.3644,103.9915,0
2808,TXN00002808,2026-01-27T00:38:30Z,20260127,00:38:30,193,376,192,16,7,7,Direct Debit,403.53,SGD,298.61,Approved,0.268,0,India,12.9716,77.5946,1
2809,TXN00002809,2026-06-08T14:01:10Z,20260608,14:01:10,18,43,23,17,7,1,Direct Debit,506.16,USD,506.16,Approved,0.242,0,India,19.076,72.8777,0
2810,TXN00002810,2025-03-05T02:47:46Z,20250305,02:47:46,4,9,5,12,2,2,Withdrawal,60,EUR,65.4,Approved,0.165,0,France,48.8566,2.3522,0
2811,TXN00002811,2025-02-27T07:02:46Z,20250227,07:02:46,155,298,147,20,8,3,Purchase,296.05,GBP,375.98,Approved,0.275,0,Japan,35.6655,139.73,0
2812,TXN00002812,2026-05-14T12:07:23Z,20260514,12:07:23,204,398,206,13,4,1,Transfer,1408.32,USD,1408.32,Approved,0.328,0,Germany,50.0379,8.5622,0
2813,TXN00002813,2025-08-21T22:39:23Z,20250821,22:39:23,154,297,146,12,3,4,Purchase,404.81,INR,4.86,Approved,0.187,0,France,48.8566,2.3522,0
2814,TXN00002814,2025-09-08T17:52:33Z,20250908,17:52:33,103,198,93,12,4,6,Transfer,305.62,AED,82.52,Approved,0.086,0,France,48.8566,2.3522,0
2815,TXN00002815,2025-02-23T00:53:55Z,20250223,00:53:55,20,46,25,9,8,6,Purchase,3115.23,AED,841.11,Approved,0.277,0,UK,51.47,-0.4543,0
2816,TXN00002816,2025-07-24T03:52:15Z,20250724,03:52:15,143,272,131,12,7,3,Direct Debit,491.29,GBP,623.94,Approved,0.066,0,France,48.8566,2.3522,0
2817,TXN00002817,2025-03-05T14:54:37Z,20250305,14:54:37,134,255,122,12,6,4,Wire,51926.56,INR,623.12,Approved,0.276,0,France,48.8566,2.3522,0
2818,TXN00002818,2026-06-19T20:31:25Z,20260619,20:31:25,179,350,179,17,7,2,Direct Debit,36.98,EUR,40.31,Approved,0.126,0,India,19.076,72.8777,0
2819,TXN00002819,2025-05-31T17:38:32Z,20250531,17:38:32,168,327,169,20,6,1,Wire,24531.92,USD,24531.92,Approved,0.611,0,Japan,35.6655,139.73,1
2820,TXN00002820,2025-07-08T06:51:17Z,20250708,06:51:17,168,326,168,20,7,1,Direct Debit,171.5,USD,171.5,Approved,0.269,0,Japan,35.6655,139.73,1
2821,TXN00002821,2026-04-18T16:15:22Z,20260418,16:15:22,100,192,90,17,4,3,Transfer,590.0,GBP,749.3,Approved,0.25,0,India,19.076,72.8777,0
2822,TXN00002822,2026-03-09T18:03:34Z,20260309,18:03:34,66,133,65,8,6,2,Wire,27396.99,EUR,29862.72,Approved,0.527,0,USA,38.9847,-77.0947,1
2823,TXN00002823,2025-11-18T12:53:37Z,20251118,12:53:37,172,335,174,21,6,2,Wire,37988.99,EUR,41408.0,Approved,0.972,1,Malta,35.8989,14.5146,1
2824,TXN00002824,2026-05-24T05:26:43Z,20260524,05:26:43,198,386,198,16,1,1,Purchase,132.37,USD,132.37,Approved,0.218,0,India,12.9716,77.5946,0
2825,TXN00002825,2026-01-24T14:50:05Z,20260124,14:50:05,186,362,185,13,4,7,Transfer,1397.83,SGD,1034.39,Approved,0.343,0,Germany,50.0379,8.5622,0
2826,TXN00002826,2026-05-26T20:07:42Z,20260526,20:07:42,134,255,122,12,8,4,Purchase,60.44,INR,0.73,Approved,0.03,0,France,48.8566,2.3522,0
2827,TXN00002827,2026-06-19T17:14:41Z,20260619,17:14:41,214,416,215,3,6,1,Wire,25345.26,USD,25345.26,Approved,0.363,0,USA,29.7604,-95.3698,0
2828,TXN00002828,2025-03-23T21:26:09Z,20250323,21:26:09,120,230,111,13,4,4,Transfer,2058.46,INR,24.7,Approved,0.322,0,Germany,50.0379,8.5622,1
2829,TXN00002829,2025-08-16T09:31:27Z,20250816,09:31:27,220,429,222,8,1,3,Purchase,1058.01,GBP,1343.67,Approved,0.33,0,USA,38.9847,-77.0947,1
2830,TXN00002830,2025-04-01T11:24:53Z,20250401,11:24:53,163,315,159,18,5,6,Transfer,3325.89,AED,897.99,Approved,0.318,0,Singapore,1.3644,103.9915,0
2831,TXN00002831,2026-06-20T06:54:59Z,20260620,06:54:59,10,26,14,13,1,7,Purchase,1933.57,SGD,1430.84,Approved,0.214,0,Germany,50.0379,8.5622,0
2832,TXN00002832,2025-03-12T07:42:21Z,20250312,07:42:21,93,180,84,5,7,1,Direct Debit,386.37,USD,386.37,Approved,0.158,0,USA,37.3318,-122.0312,0
2833,TXN00002833,2025-05-11T20:53:23Z,20250511,20:53:23,54,108,51,5,1,1,Purchase,166.54,USD,166.54,Approved,0.263,0,USA,37.3318,-122.0312,0
2834,TXN00002834,2025-11-21T02:26:52Z,20251121,02:26:52,181,352,181,1,4,7,Transfer,615.01,SGD,455.11,Approved,0.368,0,USA,47.6062,-122.3321,1
2835,TXN00002835,2025-01-01T11:13:28Z,20250101,11:13:28,49,99,47,6,1,4,Purchase,495.3,INR,5.94,Approved,0.078,0,USA,37.7749,-122.4194,1
2836,TXN00002836,2025-10-01T23:32:57Z,20251001,23:32:57,120,230,111,16,1,4,Purchase,612.17,INR,7.35,Approved,0.204,0,India,12.9716,77.5946,0
2837,TXN00002837,2026-04-05T19:48:55Z,20260405,19:48:55,218,425,221,8,2,3,Withdrawal,200,GBP,254.0,Approved,0.168,0,USA,38.9847,-77.0947,0
2838,TXN00002838,2025-10-30T08:24:41Z,20251030,08:24:41,171,333,173,8,4,1,Transfer,2182.88,USD,2182.88,Approved,0.346,0,USA,38.9847,-77.0947,0
2839,TXN00002839,2025-05-22T05:39:54Z,20250522,05:39:54,199,388,200,14,8,3,Purchase,2704.43,GBP,3434.63,Approved,0.296,0,UAE,25.2532,55.3657,0
2840,TXN00002840,2026-05-26T05:27:33Z,20260526,05:27:33,208,404,210,12,5,2,Transfer,627.79,EUR,684.29,Approved,0.17,0,France,48.8566,2.3522,0
2841,TXN00002841,2025-10-27T09:40:12Z,20251027,09:40:12,121,234,113,8,4,1,Transfer,1202.31,USD,1202.31,Approved,0.353,0,USA,38.9847,-77.0947,1
2842,TXN00002842,2026-06-19T12:04:30Z,20260619,12:04:30,168,327,169,10,1,1,Purchase,570.96,USD,570.96,Approved,0.177,0,UK,51.5074,-0.1278,1
2843,TXN00002843,2025-02-26T07:53:20Z,20250226,07:53:20,3,5,3,15,2,2,Withdrawal,300,EUR,327.0,Approved,0.306,0,UAE,25.1972,55.2796,1
2844,TXN00002844,2025-08-19T14:36:46Z,20250819,14:36:46,204,398,206,3,4,1,Transfer,280.5,USD,280.5,Approved,0.308,0,USA,29.7604,-95.3698,1
2845,TXN00002845,2025-11-23T03:07:57Z,20251123,03:07:57,70,141,67,18,1,2,Purchase,2439.11,EUR,2658.63,Approved,0.256,0,Singapore,1.3644,103.9915,1
2846,TXN00002846,2026-01-02T00:41:59Z,20260102,00:41:59,5,12,7,2,3,6,Purchase,301.91,AED,81.52,Approved,0.262,0,USA,36.3729,-94.2088,1
2847,TXN00002847,2025-09-25T15:28:35Z,20250925,15:28:35,37,80,40,13,1,1,Purchase,818.99,USD,818.99,Approved,0.291,0,Germany,50.0379,8.5622,0
2848,TXN00002848,2025-03-03T23:44:10Z,20250303,23:44:10,160,307,154,12,7,7,Direct Debit,623.77,SGD,461.59,Approved,0.24,0,France,48.8566,2.3522,0
