SnapshotKey,CustomerKey,DateKey,SnapshotDate,AccountsHeld,TotalBalanceUsd,MtdTransactions,MtdSpendUsd,CreditScore,RiskBand,ChurnScore
4926,86,20260117,2026-01-17,2,-346467.8,1,5578.57,590,Low,0.866
4927,87,20260117,2026-01-17,2,-110668.94,1,1204.69,578,High,0.181
4928,88,20260117,2026-01-17,2,486753.95,2,7606.4,772,High,0.064
4929,89,20260117,2026-01-17,2,-353392.25,0,0.0,818,Low,0.186
4930,90,20260117,2026-01-17,1,-262529.03,0,0.0,764,High,0.113
4931,91,20260117,2026-01-17,2,16851.08,4,12699.19,581,High,0.698
4932,92,20260117,2026-01-17,2,-567616.26,0,0.0,677,Medium,0.689
4933,93,20260117,2026-01-17,2,-115367.31,1,6192.73,791,Medium,0.99
4934,94,20260117,2026-01-17,2,47558.07,4,3394.78,750,Medium,0.671
4935,95,20260117,2026-01-17,2,-328595.15,0,0.0,669,Medium,0.348
4936,96,20260117,2026-01-17,1,-1508.23,2,40.32,567,Medium,0.182
4937,97,20260117,2026-01-17,1,-349979.94,0,0.0,607,Low,0.99
4938,98,20260117,2026-01-17,2,-329034.02,1,13255.33,699,Low,0.632
4939,99,20260117,2026-01-17,2,-139696.15,2,2966.45,618,Medium,0.596
4940,100,20260117,2026-01-17,3,-220384.97,3,14086.75,773,Medium,0.637
4941,101,20260117,2026-01-17,2,-145505.12,0,0.0,752,Low,0.354
4942,102,20260117,2026-01-17,1,40740.37,2,167.71,616,Low,0.496
4943,103,20260117,2026-01-17,1,-12600.13,2,1299.5,662,Low,0.668
4944,104,20260117,2026-01-17,3,-225593.48,3,9534.51,617,Medium,0.548
4945,105,20260117,2026-01-17,1,-284988.9,0,0.0,809,Medium,0.964
4946,106,20260117,2026-01-17,1,-322834.49,0,0.0,713,Low,0.643
4947,107,20260117,2026-01-17,3,-186496.19,4,8892.7,702,Medium,0.504
4948,108,20260117,2026-01-17,2,-321356.19,0,0.0,656,High,0.791
4949,109,20260117,2026-01-17,1,-2304.51,2,86.53,554,Low,0.044
4950,110,20260117,2026-01-17,2,156276.49,0,0.0,829,Low,0.669
4951,111,20260117,2026-01-17,3,-153059.37,4,8676.68,794,Medium,0.99
4952,112,20260117,2026-01-17,1,-5915.47,1,2122.79,687,Medium,0.708
4953,113,20260117,2026-01-17,2,24716.63,4,5795.43,668,Medium,0.377
4954,114,20260117,2026-01-17,2,38454.7,4,4264.37,834,Low,0.278
4955,115,20260117,2026-01-17,2,53296.05,1,2291.16,794,Low,0.724
4956,116,20260117,2026-01-17,1,22974.72,0,0.0,610,High,0.684
4957,117,20260117,2026-01-17,3,409978.13,0,0.0,607,High,0.089
4958,118,20260117,2026-01-17,2,-1135.76,2,10030.54,811,Low,0.58
4959,119,20260117,2026-01-17,1,27768.59,1,8148.84,598,Low,0.491
4960,120,20260117,2026-01-17,4,-204580.77,6,11895.9,586,Medium,0.907
4961,121,20260117,2026-01-17,2,-81128.84,1,1433.68,839,Low,0.333
4962,122,20260117,2026-01-17,2,265070.79,0,0.0,653,High,0.58
4963,123,20260117,2026-01-17,2,97332.28,0,0.0,695,Low,0.943
4964,124,20260117,2026-01-17,1,293431.19,0,0.0,754,Medium,0.509
4965,125,20260117,2026-01-17,1,7704.7,1,1872.7,556,Medium,0.665
4966,126,20260117,2026-01-17,2,118781.6,0,0.0,818,Low,0.93
4967,127,20260117,2026-01-17,1,-1317.71,2,9993.5,648,Low,0.609
4968,128,20260117,2026-01-17,1,36795.89,2,6615.08,575,Medium,0.832
4969,129,20260117,2026-01-17,3,-152615.42,2,123.38,681,Medium,0.889
4970,130,20260117,2026-01-17,2,44153.23,3,16306.47,547,Medium,0.312
4971,131,20260117,2026-01-17,2,43769.18,2,2065.77,809,Medium,0.114
4972,132,20260117,2026-01-17,1,-94321.02,0,0.0,653,Medium,0.895
4973,133,20260117,2026-01-17,2,263938.05,2,77.66,745,High,0.381
4974,134,20260117,2026-01-17,1,34620.62,1,81.08,573,Medium,0.149
4975,135,20260117,2026-01-17,2,28825.73,4,17042.34,772,High,0.54
4976,136,20260117,2026-01-17,2,83766.28,0,0.0,760,Low,0.447
4977,137,20260117,2026-01-17,1,20137.96,2,115.22,758,Low,0.308
4978,138,20260117,2026-01-17,2,-34311.85,2,18941.6,761,Low,0.095
4979,139,20260117,2026-01-17,3,192985.81,4,16498.81,602,Medium,0.349
4980,140,20260117,2026-01-17,2,-2757.66,0,0.0,720,Low,0.085
4981,141,20260117,2026-01-17,1,-157380.25,0,0.0,728,Low,0.099
4982,142,20260117,2026-01-17,3,-247016.15,3,4309.16,553,Low,0.595
4983,143,20260117,2026-01-17,1,-4434.89,1,9421.64,543,High,0.152
4984,144,20260117,2026-01-17,4,237456.9,7,19506.38,811,Low,0.18
4985,145,20260117,2026-01-17,2,44044.72,3,7946.63,566,Low,0.133
4986,146,20260117,2026-01-17,2,57181.28,2,23135.7,766,Low,0.46
4987,147,20260117,2026-01-17,4,239661.94,2,13267.71,809,Medium,0.569
4988,148,20260117,2026-01-17,1,4197.58,2,2536.31,610,Low,0.762
4989,149,20260117,2026-01-17,1,7417.02,1,9513.82,812,High,0.657
4990,150,20260117,2026-01-17,2,-89551.48,1,7723.05,763,Low,0.021
4991,151,20260117,2026-01-17,3,481334.32,1,1846.44,688,Low,0.111
4992,152,20260117,2026-01-17,1,-157032.85,0,0.0,585,Medium,0.388
4993,153,20260117,2026-01-17,3,76475.47,1,13736.61,653,Medium,0.352
4994,154,20260117,2026-01-17,2,30665.65,4,7202.22,615,Low,0.266
4995,155,20260117,2026-01-17,1,-4113.89,1,6735.14,630,Medium,0.847
4996,156,20260117,2026-01-17,1,-1367.22,1,2066.87,701,Medium,0.153
4997,157,20260117,2026-01-17,3,-253832.47,2,31810.95,799,Low,0.074
4998,158,20260117,2026-01-17,1,2505.14,2,6406.66,799,High,0.383
4999,159,20260117,2026-01-17,3,1813.01,4,10060.92,704,Low,0.554
5000,160,20260117,2026-01-17,3,-317693.17,4,23402.92,798,High,0.692
5001,161,20260117,2026-01-17,1,3008.73,2,81.0,726,Medium,0.431
5002,162,20260117,2026-01-17,4,-507599.65,5,8113.28,573,Medium,0.369
5003,163,20260117,2026-01-17,2,54653.45,1,1482.44,710,Low,0.069
5004,164,20260117,2026-01-17,2,76552.71,4,8250.5,583,Low,0.323
5005,165,20260117,2026-01-17,1,27714.13,1,8585.57,587,Low,0.603
5006,166,20260117,2026-01-17,3,-73154.53,4,11971.09,638,Low,0.271
5007,167,20260117,2026-01-17,2,-25499.34,4,2083.89,559,Low,0.552
5008,168,20260117,2026-01-17,4,26774.6,4,22963.37,764,High,0.051
5009,169,20260117,2026-01-17,2,34128.73,4,26526.15,659,Low,0.557
5010,170,20260117,2026-01-17,1,7467.3,2,8450.38,735,Low,0.472
5011,171,20260117,2026-01-17,2,-96942.96,1,1842.63,730,Low,0.658
5012,172,20260117,2026-01-17,3,379639.39,1,9243.22,615,Medium,0.701
5013,173,20260117,2026-01-17,3,-281446.73,1,198.87,797,Low,0.447
5014,174,20260117,2026-01-17,1,35579.13,0,0.0,614,High,0.135
5015,175,20260117,2026-01-17,2,-62454.48,0,0.0,580,Medium,0.016
5016,176,20260117,2026-01-17,2,-55601.29,3,2796.39,661,Medium,0.292
5017,177,20260117,2026-01-17,2,-268406.91,1,7149.16,814,Low,0.013
5018,178,20260117,2026-01-17,3,-416115.95,1,12325.58,663,High,0.481
5019,179,20260117,2026-01-17,1,40365.39,2,16657.77,799,Low,0.921
5020,180,20260117,2026-01-17,1,-2833.3,1,4130.68,669,Low,0.844
5021,181,20260117,2026-01-17,1,33576.7,2,4173.03,608,High,0.035
5022,182,20260117,2026-01-17,2,-287155.7,2,21351.64,633,Low,0.729
5023,183,20260117,2026-01-17,2,-89523.33,1,9993.77,698,Medium,0.548
5024,184,20260117,2026-01-17,3,255989.01,0,0.0,564,Low,0.99
5025,185,20260117,2026-01-17,2,-8330.14,1,9319.22,737,High,0.328
5026,186,20260117,2026-01-17,2,-192836.63,3,12624.39,757,Medium,0.089
5027,187,20260117,2026-01-17,3,-240914.01,1,2986.89,696,Low,0.481
5028,188,20260117,2026-01-17,2,-50721.66,1,8707.81,762,Low,0.3
5029,189,20260117,2026-01-17,1,-256864.93,0,0.0,555,Medium,0.156
5030,190,20260117,2026-01-17,2,-66794.77,1,10728.96,725,Medium,0.395
5031,191,20260117,2026-01-17,1,-5240.2,1,11744.38,579,Medium,0.549
5032,192,20260117,2026-01-17,2,23566.93,5,11524.49,795,Low,0.604
5033,193,20260117,2026-01-17,2,397767.33,1,7960.95,791,Medium,0.168
5034,194,20260117,2026-01-17,2,22252.25,3,19475.75,717,Low,0.766
5035,195,20260117,2026-01-17,1,-173863.58,0,0.0,725,Low,0.59
5036,196,20260117,2026-01-17,3,431762.04,2,3765.63,779,Medium,0.69
5037,197,20260117,2026-01-17,3,30580.83,4,14949.98,809,Low,0.353
5038,198,20260117,2026-01-17,2,12969.2,4,21346.77,804,High,0.371
5039,199,20260117,2026-01-17,1,-15133.72,2,14985.42,568,Low,0.799
5040,200,20260117,2026-01-17,2,-317187.55,2,63.05,805,Low,0.849
5041,201,20260117,2026-01-17,3,697.23,1,7744.12,813,Medium,0.083
5042,202,20260117,2026-01-17,2,-80932.15,1,6159.06,828,Low,0.037
5043,203,20260117,2026-01-17,2,37063.28,3,23001.48,832,Medium,0.377
5044,204,20260117,2026-01-17,2,-2958.42,4,11882.53,665,Low,0.875
5045,205,20260117,2026-01-17,1,23829.91,2,10456.58,787,Low,0.395
5046,206,20260117,2026-01-17,1,-168986.7,0,0.0,606,Low,0.833
5047,207,20260117,2026-01-17,2,135869.85,1,1440.11,612,Medium,0.1
5048,208,20260117,2026-01-17,2,22843.43,3,4883.56,637,Medium,0.864
5049,209,20260117,2026-01-17,1,-105581.79,0,0.0,798,Medium,0.403
5050,210,20260117,2026-01-17,2,35271.55,4,14137.99,686,Medium,0.548
5051,211,20260117,2026-01-17,1,32501.19,0,0.0,563,Low,0.403
5052,212,20260117,2026-01-17,2,497815.6,0,0.0,821,Medium,0.265
5053,213,20260117,2026-01-17,2,-253441.68,1,48.22,825,Low,0.99
5054,214,20260117,2026-01-17,3,-228265.71,2,8996.38,610,Medium,0.782
5055,215,20260117,2026-01-17,2,35515.4,4,11876.18,703,Medium,0.14
5056,216,20260117,2026-01-17,2,91585.54,0,0.0,783,High,0.729
5057,217,20260117,2026-01-17,4,7985.96,6,15178.18,782,Medium,0.287
5058,218,20260117,2026-01-17,3,100065.76,1,15515.11,734,Low,0.157
5059,219,20260117,2026-01-17,1,-47857.14,0,0.0,700,Medium,0.39
5060,220,20260117,2026-01-17,4,-229666.51,7,22655.28,610,High,0.606
5061,1,20260110,2026-01-10,2,-79152.51,1,7947.68,665,High,0.193
5062,2,20260110,2026-01-10,2,-242935.64,3,178.0,555,Medium,0.093
5063,3,20260110,2026-01-10,3,-280528.5,4,20879.3,754,Low,0.229
5064,4,20260110,2026-01-10,3,22940.96,2,13815.45,619,Low,0.215
5065,5,20260110,2026-01-10,2,-39347.71,1,566.59,562,Medium,0.788
5066,6,20260110,2026-01-10,3,481112.25,4,24302.31,835,High,0.22
5067,7,20260110,2026-01-10,2,-212730.33,0,0.0,734,Low,0.264
5068,8,20260110,2026-01-10,3,18541.47,3,6942.59,627,Medium,0.493
5069,9,20260110,2026-01-10,4,-128452.48,1,7327.72,652,Low,0.682
5070,10,20260110,2026-01-10,3,62403.77,2,8911.78,648,Low,0.99
5071,11,20260110,2026-01-10,1,36883.55,0,0.0,675,Medium,0.151
5072,12,20260110,2026-01-10,2,33848.43,1,3554.79,652,Medium,0.872
5073,13,20260110,2026-01-10,1,-182089.24,0,0.0,756,Medium,0.708
5074,14,20260110,2026-01-10,4,257284.75,3,4732.24,814,Low,0.82
5075,15,20260110,2026-01-10,3,8151.01,4,14885.68,796,High,0.76
5076,16,20260110,2026-01-10,3,439894.72,5,9739.21,731,Low,0.907
5077,17,20260110,2026-01-10,1,-81415.75,0,0.0,662,Low,0.048
5078,18,20260110,2026-01-10,2,38279.51,4,21003.97,605,Low,0.77
5079,19,20260110,2026-01-10,1,-160417.17,0,0.0,699,Low,0.445
5080,20,20260110,2026-01-10,2,20314.32,4,17806.43,572,Low,0.305
5081,21,20260110,2026-01-10,2,-226894.38,0,0.0,657,Low,0.064
5082,22,20260110,2026-01-10,1,29425.3,2,3098.06,607,Medium,0.846
5083,23,20260110,2026-01-10,4,-798553.03,2,2595.49,588,Medium,0.088
5084,24,20260110,2026-01-10,2,24567.97,3,1320.59,571,Low,0.379
5085,25,20260110,2026-01-10,2,364636.64,1,10940.11,682,Medium,0.428
5086,26,20260110,2026-01-10,3,-297430.04,2,1075.39,547,Low,0.99
5087,27,20260110,2026-01-10,1,-273343.1,0,0.0,734,Medium,0.002
5088,28,20260110,2026-01-10,3,67293.48,7,24091.12,619,Medium,0.22
5089,29,20260110,2026-01-10,3,-337193.18,1,1870.35,839,Low,0.495
5090,30,20260110,2026-01-10,1,17785.26,0,0.0,574,Low,0.797
5091,31,20260110,2026-01-10,2,205769.96,0,0.0,581,Medium,0.462
5092,32,20260110,2026-01-10,1,4152.1,0,0.0,662,High,0.234
5093,33,20260110,2026-01-10,2,-511852.38,0,0.0,774,Low,0.672
5094,34,20260110,2026-01-10,1,-13804.39,0,0.0,665,Medium,0.415
5095,35,20260110,2026-01-10,3,-255752.47,3,8296.08,544,High,0.66
5096,36,20260110,2026-01-10,1,43150.85,1,9346.16,823,Low,0.135
5097,37,20260110,2026-01-10,1,-2178.67,1,11215.92,790,Low,0.244
5098,38,20260110,2026-01-10,2,-343647.49,1,5751.54,606,High,0.613
5099,39,20260110,2026-01-10,1,28862.5,1,5191.89,578,Medium,0.932
5100,40,20260110,2026-01-10,1,-178272.62,0,0.0,605,Low,0.034
5101,41,20260110,2026-01-10,1,11871.12,0,0.0,748,Low,0.935
5102,42,20260110,2026-01-10,1,-13597.98,2,5634.03,552,Medium,0.145
5103,43,20260110,2026-01-10,2,-7894.16,2,3728.86,621,Low,0.738
5104,44,20260110,2026-01-10,1,-297677.29,0,0.0,696,Low,0.777
5105,45,20260110,2026-01-10,2,51157.3,2,148.12,682,High,0.324
5106,46,20260110,2026-01-10,4,-99203.92,1,1685.2,631,Low,0.649
5107,47,20260110,2026-01-10,1,-264801.78,0,0.0,801,Low,0.117
5108,48,20260110,2026-01-10,2,119486.58,0,0.0,640,Low,0.344
5109,49,20260110,2026-01-10,1,-634.84,2,102.06,799,Medium,0.36
5110,50,20260110,2026-01-10,3,-11246.6,2,8971.6,629,Medium,0.508
5111,51,20260110,2026-01-10,1,-57200.94,0,0.0,778,Medium,0.514
5112,52,20260110,2026-01-10,1,40661.52,3,3004.1,583,Medium,0.325
5113,53,20260110,2026-01-10,3,-197632.68,1,6047.01,655,Low,0.669
5114,54,20260110,2026-01-10,2,17551.03,2,4315.45,752,High,0.898
5115,55,20260110,2026-01-10,3,-288539.68,3,18848.12,594,High,0.684
5116,56,20260110,2026-01-10,2,-176832.57,2,12804.85,608,Medium,0.779
5117,57,20260110,2026-01-10,2,-242162.32,1,208.66,758,Low,0.8
5118,58,20260110,2026-01-10,2,59452.11,2,8580.07,806,Medium,0.509
5119,59,20260110,2026-01-10,2,157865.39,0,0.0,816,Medium,0.085
5120,60,20260110,2026-01-10,2,90531.0,0,0.0,709,Low,0.446
5121,61,20260110,2026-01-10,1,-2765.47,1,19445.42,834,Low,0.402
5122,62,20260110,2026-01-10,2,-237269.73,2,7398.07,819,Medium,0.715
5123,63,20260110,2026-01-10,2,41177.02,1,14946.73,747,Low,0.591
5124,64,20260110,2026-01-10,1,38420.5,1,17.89,582,Low,0.692
5125,65,20260110,2026-01-10,2,-241669.94,2,8715.03,712,Medium,0.642
5126,66,20260110,2026-01-10,3,-202107.77,2,8275.53,566,High,0.99
5127,67,20260110,2026-01-10,2,23113.58,0,0.0,642,Low,0.99
5128,68,20260110,2026-01-10,2,-143264.29,3,19427.56,671,Medium,0.765
5129,69,20260110,2026-01-10,3,212165.57,0,0.0,595,Medium,0.492
5130,70,20260110,2026-01-10,1,32496.86,1,3691.38,578,Low,0.633
5131,71,20260110,2026-01-10,1,-99992.25,0,0.0,829,Medium,0.748
5132,72,20260110,2026-01-10,2,4043.31,0,0.0,755,Low,0.777
5133,73,20260110,2026-01-10,2,-313658.32,1,10206.48,630,Medium,0.67
5134,74,20260110,2026-01-10,2,-291480.97,0,0.0,677,Low,0.347
5135,75,20260110,2026-01-10,2,-310413.84,1,135.57,712,Low,0.033
5136,76,20260110,2026-01-10,3,-289485.92,1,2213.85,681,Low,0.475
5137,77,20260110,2026-01-10,2,37608.42,2,3725.29,791,Low,0.452
5138,78,20260110,2026-01-10,1,-284522.32,0,0.0,782,High,0.661
5139,79,20260110,2026-01-10,1,-32892.29,0,0.0,668,Low,0.236
5140,80,20260110,2026-01-10,1,3542.42,1,1774.58,638,High,0.239
5141,81,20260110,2026-01-10,2,-308636.77,2,5673.47,639,Low,0.346
5142,82,20260110,2026-01-10,1,39894.42,1,10345.51,823,Medium,0.285
5143,83,20260110,2026-01-10,3,-377966.49,1,740.53,765,Medium,0.329
5144,84,20260110,2026-01-10,1,18947.23,1,6393.51,617,Low,0.129
5145,85,20260110,2026-01-10,1,-1571.56,2,10996.49,807,Low,0.389
5146,86,20260110,2026-01-10,2,-346467.8,1,3363.5,590,Low,0.937
5147,87,20260110,2026-01-10,2,-110668.94,1,1479.11,578,High,0.159
5148,88,20260110,2026-01-10,2,486753.95,2,7028.35,772,High,0.059
5149,89,20260110,2026-01-10,2,-353392.25,0,0.0,818,Low,0.225
5150,90,20260110,2026-01-10,1,-262529.03,0,0.0,764,High,0.116
5151,91,20260110,2026-01-10,2,16851.08,3,10193.68,581,High,0.588
5152,92,20260110,2026-01-10,2,-567616.26,0,0.0,677,Medium,0.664
5153,93,20260110,2026-01-10,2,-115367.31,1,5482.26,791,Medium,0.868
5154,94,20260110,2026-01-10,2,47558.07,4,2200.69,750,Medium,0.571
5155,95,20260110,2026-01-10,2,-328595.15,0,0.0,669,Medium,0.293
5156,96,20260110,2026-01-10,1,-1508.23,2,57.71,567,Medium,0.181
5157,97,20260110,2026-01-10,1,-349979.94,0,0.0,607,Low,0.99
5158,98,20260110,2026-01-10,2,-329034.02,2,10601.49,699,Low,0.659
5159,99,20260110,2026-01-10,2,-139696.15,1,3059.67,618,Medium,0.531
5160,100,20260110,2026-01-10,3,-220384.97,3,12448.95,773,Medium,0.462
5161,101,20260110,2026-01-10,2,-145505.12,0,0.0,752,Low,0.401
5162,102,20260110,2026-01-10,1,40740.37,2,134.94,616,Low,0.384
5163,103,20260110,2026-01-10,1,-12600.13,1,1561.7,662,Low,0.513
5164,104,20260110,2026-01-10,3,-225593.48,4,12650.97,617,Medium,0.399
5165,105,20260110,2026-01-10,1,-284988.9,0,0.0,809,Medium,0.99
5166,106,20260110,2026-01-10,1,-322834.49,0,0.0,713,Low,0.574
5167,107,20260110,2026-01-10,3,-186496.19,3,13457.06,702,Medium,0.654
5168,108,20260110,2026-01-10,2,-321356.19,0,0.0,656,High,0.868
5169,109,20260110,2026-01-10,1,-2304.51,1,108.7,554,Low,0.039
5170,110,20260110,2026-01-10,2,156276.49,0,0.0,829,Low,0.726
5171,111,20260110,2026-01-10,3,-153059.37,3,10925.1,794,Medium,0.834
5172,112,20260110,2026-01-10,1,-5915.47,1,3044.5,687,Medium,0.657
5173,113,20260110,2026-01-10,2,24716.63,3,6001.89,668,Medium,0.419
5174,114,20260110,2026-01-10,2,38454.7,2,5830.73,834,Low,0.265
5175,115,20260110,2026-01-10,2,53296.05,2,2585.42,794,Low,0.846
5176,116,20260110,2026-01-10,1,22974.72,0,0.0,610,High,0.511
5177,117,20260110,2026-01-10,3,409978.13,0,0.0,607,High,0.096
5178,118,20260110,2026-01-10,2,-1135.76,2,13314.17,811,Low,0.593
5179,119,20260110,2026-01-10,1,27768.59,2,6415.77,598,Low,0.561
5180,120,20260110,2026-01-10,4,-204580.77,4,12108.71,586,Medium,0.718
5181,121,20260110,2026-01-10,2,-81128.84,1,2330.5,839,Low,0.38
5182,122,20260110,2026-01-10,2,265070.79,0,0.0,653,High,0.571
5183,123,20260110,2026-01-10,2,97332.28,0,0.0,695,Low,0.99
5184,124,20260110,2026-01-10,1,293431.19,0,0.0,754,Medium,0.66
5185,125,20260110,2026-01-10,1,7704.7,1,2320.78,556,Medium,0.743
5186,126,20260110,2026-01-10,2,118781.6,0,0.0,818,Low,0.99
5187,127,20260110,2026-01-10,1,-1317.71,1,6283.08,648,Low,0.547
5188,128,20260110,2026-01-10,1,36795.89,2,4956.99,575,Medium,0.682
5189,129,20260110,2026-01-10,3,-152615.42,1,102.56,681,Medium,0.752
5190,130,20260110,2026-01-10,2,44153.23,4,16357.68,547,Medium,0.347
5191,131,20260110,2026-01-10,2,43769.18,1,3051.65,809,Medium,0.133
5192,132,20260110,2026-01-10,1,-94321.02,0,0.0,653,Medium,0.826
5193,133,20260110,2026-01-10,2,263938.05,1,79.2,745,High,0.365
5194,134,20260110,2026-01-10,1,34620.62,1,94.73,573,Medium,0.109
5195,135,20260110,2026-01-10,2,28825.73,2,11417.75,772,High,0.421
5196,136,20260110,2026-01-10,2,83766.28,0,0.0,760,Low,0.502
5197,137,20260110,2026-01-10,1,20137.96,2,77.85,758,Low,0.346
5198,138,20260110,2026-01-10,2,-34311.85,2,14631.5,761,Low,0.089
5199,139,20260110,2026-01-10,3,192985.81,5,19494.14,602,Medium,0.398
5200,140,20260110,2026-01-10,2,-2757.66,0,0.0,720,Low,0.124
5201,141,20260110,2026-01-10,1,-157380.25,0,0.0,728,Low,0.123
5202,142,20260110,2026-01-10,3,-247016.15,2,2806.29,553,Low,0.619
5203,143,20260110,2026-01-10,1,-4434.89,1,8237.46,543,High,0.194
5204,144,20260110,2026-01-10,4,237456.9,6,15880.4,811,Low,0.219
5205,145,20260110,2026-01-10,2,44044.72,2,8813.89,566,Low,0.159
5206,146,20260110,2026-01-10,2,57181.28,3,20681.87,766,Low,0.397
5207,147,20260110,2026-01-10,4,239661.94,4,11661.89,809,Medium,0.689
5208,148,20260110,2026-01-10,1,4197.58,2,2358.2,610,Low,0.815
5209,149,20260110,2026-01-10,1,7417.02,2,7020.23,812,High,0.671
5210,150,20260110,2026-01-10,2,-89551.48,2,5275.63,763,Low,0.016
5211,151,20260110,2026-01-10,3,481334.32,1,1827.89,688,Low,0.111
5212,152,20260110,2026-01-10,1,-157032.85,0,0.0,585,Medium,0.439
5213,153,20260110,2026-01-10,3,76475.47,2,8631.48,653,Medium,0.299
5214,154,20260110,2026-01-10,2,30665.65,4,8720.34,615,Low,0.192
5215,155,20260110,2026-01-10,1,-4113.89,1,7753.38,630,Medium,0.99
5216,156,20260110,2026-01-10,1,-1367.22,2,1386.07,701,Medium,0.175
5217,157,20260110,2026-01-10,3,-253832.47,3,24547.32,799,Low,0.084
5218,158,20260110,2026-01-10,1,2505.14,2,8330.55,799,High,0.439
5219,159,20260110,2026-01-10,3,1813.01,3,12866.07,704,Low,0.672
5220,160,20260110,2026-01-10,3,-317693.17,5,24073.7,798,High,0.606
5221,161,20260110,2026-01-10,1,3008.73,2,58.68,726,Medium,0.332
5222,162,20260110,2026-01-10,4,-507599.65,4,7944.54,573,Medium,0.395
5223,163,20260110,2026-01-10,2,54653.45,2,2083.56,710,Low,0.073
5224,164,20260110,2026-01-10,2,76552.71,2,11767.67,583,Low,0.314
5225,165,20260110,2026-01-10,1,27714.13,2,7671.28,587,Low,0.666
5226,166,20260110,2026-01-10,3,-73154.53,2,12594.78,638,Low,0.255
5227,167,20260110,2026-01-10,2,-25499.34,3,2116.12,559,Low,0.618
5228,168,20260110,2026-01-10,4,26774.6,6,14131.0,764,High,0.04
5229,169,20260110,2026-01-10,2,34128.73,3,23725.52,659,Low,0.587
5230,170,20260110,2026-01-10,1,7467.3,2,14056.47,735,Low,0.511
5231,171,20260110,2026-01-10,2,-96942.96,1,2033.18,730,Low,0.558
5232,172,20260110,2026-01-10,3,379639.39,1,7546.65,615,Medium,0.99
5233,173,20260110,2026-01-10,3,-281446.73,2,156.26,797,Low,0.449
5234,174,20260110,2026-01-10,1,35579.13,0,0.0,614,High,0.151
5235,175,20260110,2026-01-10,2,-62454.48,0,0.0,580,Medium,0.021
5236,176,20260110,2026-01-10,2,-55601.29,2,2255.27,661,Medium,0.245
5237,177,20260110,2026-01-10,2,-268406.91,2,4674.73,814,Low,0.016
5238,178,20260110,2026-01-10,3,-416115.95,2,7866.92,663,High,0.464
5239,179,20260110,2026-01-10,1,40365.39,1,17928.64,799,Low,0.653
5240,180,20260110,2026-01-10,1,-2833.3,1,4202.55,669,Low,0.643
5241,181,20260110,2026-01-10,1,33576.7,2,4067.18,608,High,0.038
5242,182,20260110,2026-01-10,2,-287155.7,1,14089.89,633,Low,0.796
5243,183,20260110,2026-01-10,2,-89523.33,1,5800.26,698,Medium,0.531
5244,184,20260110,2026-01-10,3,255989.01,0,0.0,564,Low,0.895
5245,185,20260110,2026-01-10,2,-8330.14,1,10760.97,737,High,0.277
5246,186,20260110,2026-01-10,2,-192836.63,1,12476.37,757,Medium,0.078
5247,187,20260110,2026-01-10,3,-240914.01,1,3625.01,696,Low,0.381
5248,188,20260110,2026-01-10,2,-50721.66,2,8509.67,762,Low,0.304
5249,189,20260110,2026-01-10,1,-256864.93,0,0.0,555,Medium,0.159
5250,190,20260110,2026-01-10,2,-66794.77,1,8541.22,725,Medium,0.324
5251,191,20260110,2026-01-10,1,-5240.2,1,9006.0,579,Medium,0.587
5252,192,20260110,2026-01-10,2,23566.93,5,18251.47,795,Low,0.458
5253,193,20260110,2026-01-10,2,397767.33,2,11554.2,791,Medium,0.229
5254,194,20260110,2026-01-10,2,22252.25,4,15590.5,717,Low,0.718
5255,195,20260110,2026-01-10,1,-173863.58,0,0.0,725,Low,0.52
5256,196,20260110,2026-01-10,3,431762.04,1,4801.35,779,Medium,0.757
5257,197,20260110,2026-01-10,3,30580.83,3,13950.06,809,Low,0.349
5258,198,20260110,2026-01-10,2,12969.2,3,13552.85,804,High,0.305
5259,199,20260110,2026-01-10,1,-15133.72,1,15438.85,568,Low,0.741
5260,200,20260110,2026-01-10,2,-317187.55,2,75.33,805,Low,0.99
5261,201,20260110,2026-01-10,3,697.23,2,6729.71,813,Medium,0.078
